log10_HSat2_density_plus_epsilon	log10_HSat3_density_plus_epsilon	pooled_pass
-7.272214680066657	-9.0	0
-5.810690469183107	-7.248088112509864	0
-6.144387797560802	-8.910687782941014	0
-6.461864480630931	-9.0	0
-9.0	-5.458356796666129	1
-8.568381728283143	-3.602100116755361	1
-9.0	-6.250273683129097	0
-9.0	-5.813219201246519	0
-9.0	-6.169738281552169	0
-9.0	-6.005126952162744	0
-9.0	-6.536664924022098	0
-9.0	-5.282264395933785	1
-6.085177152032927	-9.0	0
-5.202176450786335	-9.0	1
-5.656428783013216	-9.0	0
-5.963416624080196	-8.773408887264996	0
-6.399304789295004	-6.988355837502006	0
-6.053540322069488	-9.0	0
-6.566487849430496	-9.0	0
-7.507285073607668	-5.595684319977953	0
-6.297634917491204	-9.0	0
-9.0	-5.870351588303609	0
-8.846064560851818	-7.455684200793315	0
-6.900868839886801	-9.0	0
-6.243745515481861	-9.0	0
-8.642792052019217	-6.365018133219961	0
-6.437921768244277	-7.114622429345099	0
-5.382275774687576	-5.606427846065372	1
-6.34750156960312	-8.95305205497169	0
-7.714622423268721	-6.4286311050977245	0
-9.0	-7.752824820222845	0
-9.0	-5.291575157338553	1
-6.306056578068466	-9.0	0
-4.875310979180027	-9.0	1
-5.9732059853429105	-9.0	0
-4.237337306668724	-9.0	1
-9.0	-6.4966042953651915	0
-9.0	-6.95225023632926	0
-6.420428052679331	-9.0	0
-9.0	-6.96762094333206	0
-5.4772316284208165	-9.0	1
-4.211019555190419	-9.0	1
-5.947862604763751	-8.836646598198483	0
-6.351011119960909	-9.0	0
-9.0	-6.566862662675341	0
-6.22745826780851	-9.0	0
-4.3278108417471755	-7.33635948861913	1
-6.166517097276406	-6.052298367406348	0
-7.223992175977236	-5.847879842530378	0
-9.0	-6.8466996002789795	0
-5.38612412296313	-4.816858708963069	1
-8.9162473954347	-6.4166914712742855	0
-6.08822231121686	-8.548739379259498	0
-6.0123966061835485	-9.0	0
-9.0	-7.6270167074604105	0
-6.3265297012002595	-9.0	0
-5.7766927469440175	-9.0	0
-4.815600443659907	-7.280897179578601	1
-6.098529869530967	-9.0	0
-6.430018222882318	-9.0	0
-4.293451773897966	-9.0	1
-8.9162473954347	-6.032885655332317	0
-6.2339000558563304	-9.0	0
-9.0	-6.263621766273847	0
-9.0	-5.239700689651547	1
-6.380268660311596	-9.0	0
-6.090719436606653	-9.0	0
-9.0	-5.807198250135799	0
-9.0	-7.6529835219859565	0
-6.273914636369685	-9.0	0
-6.673236289960434	-6.900001475849325	0
-9.0	-6.672325506386833	0
-9.0	-5.6916292133067925	0
-9.0	-5.896152637275984	0
-9.0	-6.098268673634824	0
-9.0	-5.753026818384041	0
-9.0	-6.083118238062918	0
-8.956107883465604	-5.587859945493453	0
-9.0	-6.104593529621158	0
-9.0	-6.6265624101131975	0
-9.0	-6.172237292211959	0
-9.0	-6.389113998946073	0
-9.0	-5.2945151977172324	1
-9.0	-6.531914334578788	0
-9.0	-6.237409289269907	0
-9.0	-6.659914669323619	0
-5.778186747265911	-8.95305205497169	0
-8.685397798229335	-5.594201602706097	0
-9.0	-6.469030438470032	0
-9.0	-6.335804394602202	0
-7.215565003940303	-9.0	0
-7.263655240508272	-5.754883771348571	0
-8.956107883465604	-4.166704610288224	1
-9.0	-5.764808483625695	0
-9.0	-6.263167127538158	0
-8.9162473954347	-5.510415241337758	1
-9.0	-5.535690827318705	0
-8.956107883465604	-7.1960352843352275	0
-9.0	-6.002575878665099	0
-9.0	-6.019976929011234	0
-9.0	-6.0703983515688185	0
-9.0	-5.386798398097982	1
-9.0	-6.170471793157764	0
-8.685397798229335	-4.126281614483795	1
-9.0	-5.9837388401670015	0
-9.0	-6.361470759561298	0
-8.9162473954347	-4.76627305337006	1
-7.251124308690199	-5.787426995057243	0
-9.0	-5.655627216156771	1
-8.956107883465604	-6.951362797471694	0
-9.0	-6.089285614435412	0
-9.0	-5.855632941172678	0
-5.419512458886904	-6.1748249122649215	1
-8.476295631033018	-6.01615223319064	0
-9.0	-6.645650546643794	0
-9.0	-6.009665729500281	0
-8.685397798229335	-6.185484344563283	0
-9.0	-6.23230064435681	0
-7.304505568186686	-6.271424344729122	0
-9.0	-6.055103621777867	0
-9.0	-5.765761501067402	0
-9.0	-6.838418921690926	0
-7.8680872232400745	-6.072502393800597	0
-6.518665476952368	-9.0	0
-9.0	-6.610496646523603	0
-9.0	-6.547197937148778	0
-9.0	-5.752269438368705	0
-6.141179533689155	-9.0	0
-9.0	-5.760960000176312	0
-9.0	-6.246234325788386	0
-9.0	-5.5102225766356305	1
-9.0	-5.796827303453633	0
-9.0	-5.818671173301827	0
-9.0	-3.555420148201426	1
-9.0	-6.3036178662851	0
-9.0	-6.085466022461551	0
-9.0	-5.8375256621809335	0
-9.0	-6.275145222901444	0
-8.262278359608162	-6.4966042953651915	0
-9.0	-6.229516295360002	0
-9.0	-5.742322647133804	0
-9.0	-6.880743574717536	0
-9.0	-5.871936168035897	0
-9.0	-6.679376813793045	0
-9.0	-6.80520431176657	0
-5.907336207287171	-8.646705030844867	0
-9.0	-5.724031895478583	0
-9.0	-5.583448647328813	0
-9.0	-7.429585137263905	0
-3.7303268018433497	-9.0	1
-6.385286363969957	-9.0	0
-5.557102510048675	-9.0	0
-9.0	-7.083488462389945	0
-9.0	-6.12971867050801	0
-7.027599931998878	-5.917022435840831	0
-9.0	-7.1264004590181	0
-5.577985908986889	-6.9893222687485705	1
-9.0	-5.78439859032128	0
-5.796094073830139	-9.0	0
-5.421653438713194	-9.0	0
-6.091061068879428	-9.0	0
-4.268236337559542	-9.0	1
-5.414217722776972	-9.0	1
-6.273307583505037	-9.0	0
-6.093861170841662	-9.0	0
-6.210333172368927	-7.380475623874413	0
-6.6701998644841	-9.0	0
-7.164109352476369	-9.0	0
-6.2701989306349075	-9.0	0
-5.649655909831233	-9.0	0
-5.306361581586812	-8.773408887264996	1
-5.906069433751564	-9.0	0
-4.610280686925502	-9.0	1
-6.6217792406002385	-9.0	0
-5.707920634291917	-8.3541034655893	0
-6.434014745992355	-7.457102262215823	0
-8.535468638674157	-6.29629827796299	0
-8.55161346747249	-5.693705981928983	0
-7.003197715834936	-5.820930356084708	0
-5.876655692799738	-8.401408033117745	0
-5.8509395088092	-7.4203517656281655	0
-3.732328371224755	-8.95305205497169	1
-7.330403885110731	-9.0	0
-9.0	-7.608512258987268	0
-4.967214383244847	-8.69305009792043	1
-7.557620912551704	-6.296788977460031	0
-9.0	-6.460930823621617	0
-9.0	-5.81567709533391	0
-9.0	-6.209464933637909	0
-6.265747577032675	-9.0	0
-5.907298896453757	-9.0	0
-6.643177355908398	-9.0	0
-6.894301778514454	-9.0	0
-6.610520057120228	-9.0	0
-5.44972329857537	-9.0	1
-8.09587822841176	-5.185277960485478	1
-6.547015491108371	-9.0	0
-5.916537223967344	-9.0	0
-6.536722157901926	-9.0	0
-6.765254954324453	-9.0	0
-8.956107883465604	-5.382590523290901	1
-6.351114772595086	-9.0	0
-9.0	-7.882693431766114	0
-9.0	-7.005586935370405	0
-9.0	-6.249568481956585	0
-6.321078319593072	-9.0	0
-9.0	-6.07156600523472	0
-9.0	-6.362840501333495	0
-9.0	-6.398195984397647	0
-7.298954256598451	-5.396831855926947	1
-9.0	-5.381909084865682	1
-9.0	-5.855028878777652	0
-9.0	-5.563163016480254	0
-9.0	-7.6463448195777355	0
-9.0	-5.735932753205081	0
-6.432887001643532	-9.0	0
-6.561242893730653	-9.0	0
-9.0	-6.632052505853691	0
-9.0	-6.455236494781224	0
-9.0	-6.455095088795435	0
-9.0	-7.1257376765232	0
-6.403728797364615	-7.44727171349136	0
-9.0	-6.346461770031184	0
-7.317741426939737	-8.910687782941014	0
-5.209117668786131	-8.95305205497169	1
-8.221964629385255	-6.1307893904885535	0
-6.473249698288389	-9.0	0
-5.518035124134873	-9.0	1
-9.0	-5.851985843913865	0
-6.01645505970508	-9.0	0
-9.0	-5.84122479286163	0
-9.0	-7.35280122513917	0
-4.8294174358724735	-9.0	1
-6.142395883707357	-9.0	0
-6.622553245259578	-9.0	0
-9.0	-6.480869810490713	0
-9.0	-6.0618539263360836	0
-6.018763759870472	-5.9996432117776894	0
-4.2364583030936	-6.658331516294391	1
-9.0	-6.020132696948644	0
-5.2912717165944905	-7.233416342828593	1
-9.0	-7.325734265714265	0
-9.0	-6.190221794237965	0
-9.0	-6.809659437960525	0
-9.0	-5.456636577518738	0
-9.0	-5.8388236185062565	0
-9.0	-7.659725282172947	0
-9.0	-5.576101202117732	1
-8.814813640983981	-5.993348094510315	0
-6.034576955256015	-8.69305009792043	0
-5.181187726691535	-9.0	1
-5.725308294902637	-6.895301101808396	0
-6.697402269639215	-5.934403620711338	0
-5.360362286168991	-7.5700129945118775	1
-6.011020589143153	-8.80387775108141	0
-5.223257101178702	-9.0	1
-9.0	-3.5473120508114753	1
-6.441353534375906	-9.0	0
-4.341176848025334	-9.0	1
-6.627226467134527	-9.0	0
-6.327510403872167	-8.872091223416138	0
-6.257898520001978	-9.0	0
-5.824035387423213	-6.586311156085226	0
-9.0	-6.573311076919252	0
-8.956107883465604	-6.4597859692111905	0
-6.121739323410661	-8.69305009792043	0
-5.6116636616753155	-9.0	0
-6.549463695516622	-8.872091223416138	0
-9.0	-6.707519933092	0
-5.640174413358826	-9.0	0
-6.072004639991553	-9.0	0
-7.293473009268828	-7.612556759917188	0
-5.021980876193875	-7.682985043953628	1
-6.516536133071717	-9.0	0
-5.994246795387656	-9.0	0
-6.133889248287212	-8.321726390052508	0
-6.062941227774414	-9.0	0
-3.0904013685128784	-6.23749494454616	1
-5.9459416504779545	-8.872091223416138	0
-5.337738904513447	-9.0	1
-4.970265894615226	-9.0	1
-4.52391441885233	-8.625264156419595	1
-5.912025487106536	-9.0	0
-6.3155989824354455	-9.0	0
-6.55705875043647	-9.0	0
-5.791011997049316	-9.0	0
-5.722568782697162	-5.6269578238706845	1
-6.372359001987829	-9.0	0
-8.585823509344864	-7.011655710412542	0
-6.147360480022828	-9.0	0
-6.327019775714389	-6.208502287281241	0
-6.663976861008695	-9.0	0
-6.737636719230844	-9.0	0
-6.729137549170557	-9.0	0
-6.090719436606653	-9.0	0
-9.0	-7.72300372132643	0
-6.471468060868638	-6.006886400128224	0
-5.727892377509566	-5.32751384382877	1
-6.42237807723864	-9.0	0
-8.956107883465604	-6.460358019169139	0
-5.882712504617002	-4.882219887753693	1
-5.926288050599254	-6.329935835211198	0
-5.884868447561767	-9.0	0
-5.661568072939895	-5.66819142824206	0
-5.567606379231295	-9.0	0
-8.956107883465604	-5.844990397642292	0
-7.002268149806343	-4.627583788834387	1
-5.229056860605301	-5.140949909137237	1
-9.0	-5.861215687912192	0
-6.5946141414293615	-6.222508378911342	0
-9.0	-6.561591282868189	0
-6.093861170841662	-7.194480787637818	0
-7.256927112914198	-5.607350308801442	1
-7.03404577342207	-4.589615572475289	1
-5.785227519844843	-5.1946064675982635	0
-9.0	-5.517327125945128	0
-9.0	-5.361982035849945	1
-6.30792958826012	-9.0	0
-6.128081836077793	-6.962588291611142	0
-7.316782513776345	-5.7829223456505225	0
-9.0	-5.930203718527147	0
-6.652206659606168	-6.786915650869289	0
-9.0	-6.452276595024616	0
-9.0	-7.359556260382182	0
-9.0	-6.283159551675929	0
-6.832946514956098	-4.939928537353554	1
-7.295292415965834	-6.594808981828014	0
-6.183657788622704	-9.0	0
-3.747019895442266	-6.659235468375939	1
-5.558587598249075	-6.066509429447808	0
-7.734210280350746	-9.0	0
-9.0	-6.594224272727818	0
-9.0	-5.478742175782669	1
-8.535468638674157	-6.357274381489033	0
-5.841988279409767	-8.744938210689646	0
-5.649820857342102	-9.0	1
-9.0	-5.958371055678746	0
-8.9162473954347	-5.7276713091471825	0
-6.49090749971453	-7.202309516931894	0
-5.381285654249475	-6.248776496981415	0
-5.993609158590104	-8.69305009792043	0
-7.032549757541318	-6.008905964899715	0
-7.3817537552605135	-6.093753918459656	0
-8.78566130646892	-6.120853535271278	0
-9.0	-5.478682462037038	1
-9.0	-7.004583666807288	0
-9.0	-6.542850190163168	0
-9.0	-5.8089830123242745	0
-9.0	-5.750702774232612	0
-6.646643732241918	-9.0	0
-9.0	-7.047745692222021	0
-8.151079144834789	-9.0	0
-5.534212209081701	-8.744938210689646	0
-9.0	-5.710840471812318	0
-9.0	-5.736716226924037	0
-6.169168184225469	-8.910687782941014	0
-9.0	-6.447526739242418	0
-9.0	-5.394390798762474	0
-9.0	-6.041255113948037	0
-6.469149201371816	-9.0	0
-9.0	-5.697271787597234	0
-9.0	-5.681963503073536	0
-6.628402672308953	-7.583103054263239	0
-9.0	-6.918095348117604	0
-9.0	-5.417816739386378	0
-9.0	-6.665386858928882	0
-9.0	-6.566862662675341	0
-9.0	-7.053315363392589	0
-6.722504731154933	-9.0	0
-5.293789929287916	-6.85125177640115	1
-5.9248483005600105	-9.0	0
-9.0	-6.309745743307244	0
-6.301409091267536	-6.46423919151412	0
-8.956107883465604	-6.374661102717606	0
-5.988991563100479	-9.0	0
-4.908769977535527	-9.0	1
-6.195665899517478	-9.0	0
-6.277224954548585	-9.0	0
-6.450639739191093	-6.817404761966343	0
-5.4219706164998644	-6.104719709067477	1
-5.762563157591329	-5.9458498393726495	1
-4.981047515102481	-9.0	1
-7.372944301747791	-5.410381012773458	0
-9.0	-6.773466702045561	0
-8.879739807765889	-5.812381526065468	0
-9.0	-6.66241420030678	0
-7.456859783580955	-6.204196590681765	0
-9.0	-6.790879722882371	0
-9.0	-6.063400222266694	0
-9.0	-6.201901770412978	0
-9.0	-6.3698709464248955	0
-5.7816649275422165	-5.136976286952055	1
-8.7326425351591	-6.404441771022157	0
-9.0	-6.316577524725772	0
-8.685397798229335	-6.281829329112286	0
-9.0	-6.10935052933956	0
-9.0	-3.556930769166646	1
-9.0	-5.538679817703326	0
-8.75834335474173	-5.0250305782898455	1
-8.846064560851818	-6.559248862141114	0
-9.0	-5.717955471539996	0
-9.0	-5.960538748265732	0
-9.0	-6.233826937933901	0
-9.0	-6.731693206312219	0
-8.956107883465604	-5.562040235109367	1
-9.0	-6.132938782475434	0
-9.0	-6.467718483861699	0
-9.0	-5.35700172985208	1
-9.0	-6.939125380541706	0
-9.0	-6.443929228544442	0
-8.75834335474173	-5.658463286697714	0
-9.0	-5.648219838275125	1
-7.26535368586999	-6.181927176305322	0
-9.0	-6.147732260132819	0
-9.0	-6.751098493528044	0
-8.9162473954347	-5.931514476869852	0
-9.0	-6.059686942935249	0
-9.0	-4.3335769564773505	1
-6.977454961318771	-5.69306968014032	0
-9.0	-6.540950884425353	0
-9.0	-6.118307020108471	0
-9.0	-6.5135769098517855	0
-9.0	-4.5075786154647615	1
-9.0	-6.228088870314388	0
-9.0	-6.500982049521155	0
-9.0	-6.1430894003414	0
-9.0	-6.7863089923708095	0
-9.0	-7.374562895696897	0
-8.685397798229335	-6.247547383916421	0
-9.0	-5.465248736073519	1
-9.0	-6.130990444698937	0
-9.0	-6.938264333685251	0
-7.218610543699429	-5.813574089252754	0
-9.0	-5.684449733450569	0
-9.0	-6.8077444992827525	0
-9.0	-6.5764780511313585	0
-8.879739807765889	-6.027940321718057	0
-7.124829604334554	-4.782050515614799	1
-9.0	-5.858164911804585	0
-9.0	-5.980219092728928	0
-9.0	-5.627735592420893	0
-9.0	-6.026620478802286	0
-9.0	-6.019198926260479	0
-9.0	-5.755758724646131	0
-9.0	-6.002875228345758	0
-8.879739807765889	-6.038537625731655	0
-9.0	-5.9594987120406815	0
-9.0	-6.374543638829159	0
-6.139074988892164	-3.8785702400226714	1
-8.663572663670054	-4.7598372730466005	1
-8.75834335474173	-7.015749191935403	0
-9.0	-6.140683619826769	0
-6.8804049140044405	-4.565978785976638	1
-9.0	-6.033420780274872	0
-9.0	-6.039296810003472	0
-9.0	-5.690314994427024	0
-7.405766482777228	-5.253806615747549	1
-9.0	-5.863961707116995	0
-9.0	-6.452417086134216	0
-6.223576733245725	-6.369754770841717	0
-6.1016120874068935	-5.096796757047602	0
-9.0	-5.749475776355793	0
-8.325854498692134	-4.5705453226961055	1
-9.0	-5.743941793032438	0
-7.851369053661295	-5.526095469498619	1
-9.0	-5.1591236554283775	1
-8.366853188534813	-5.912702586605425	0
-6.8571897405647615	-5.529757071213143	0
-9.0	-6.072678191646144	0
-9.0	-6.830628735350568	0
-9.0	-6.268654458544437	0
-9.0	-5.228179716565447	1
-9.0	-6.081859283930934	0
-9.0	-5.1340028738122685	1
-9.0	-6.145994039612746	0
-9.0	-6.0229461159140945	0
-9.0	-5.867455366838249	0
-7.478551702931386	-6.028787131067138	0
-9.0	-6.352001655375285	0
-9.0	-5.795555917771847	0
-9.0	-5.828213037180715	0
-9.0	-6.052522122141737	0
-9.0	-6.306219182974478	0
-7.347539908423811	-6.022162780696209	0
-9.0	-5.860603815825677	0
-9.0	-4.823214011345774	1
-9.0	-5.99067093947107	0
-9.0	-6.084441068472685	0
-9.0	-5.7168691372568405	0
-8.036738039244138	-5.996484247244278	0
-7.450297396239234	-6.109031769831386	0
-8.956107883465604	-6.987391552071227	0
-9.0	-6.977864656687433	0
-9.0	-6.196879843760491	0
-8.642792052019217	-4.935328957190893	1
-7.306371886799245	-6.086130519297818	0
-8.78566130646892	-6.018836334724751	0
-9.0	-5.789071156958169	0
-9.0	-5.974664873284776	0
-9.0	-6.574240144993041	0
-9.0	-4.997330155765161	1
-5.948190423588606	-6.642591752209047	0
-8.879739807765889	-4.967907250247793	1
-9.0	-5.626579953026592	0
-5.931187677065697	-9.0	0
-9.0	-6.833998616547233	0
-9.0	-6.037131223371166	0
-6.1120072035104345	-7.195257340473803	0
-5.540627827325046	-9.0	1
-9.0	-6.435198737958356	0
-5.812666252527841	-9.0	0
-6.984082821439343	-6.355472214737481	0
-8.476295631033018	-5.274135911821194	1
-4.724211950294166	-5.702688500611594	1
-3.686565205094592	-5.607591273840007	1
-9.0	-5.909591309105965	0
-6.859188946851911	-6.280125008097859	0
-9.0	-5.6240483191678985	0
-9.0	-6.840131091100088	0
-8.663572663670054	-5.352133656060759	1
-9.0	-7.406227522215307	0
-9.0	-5.0890045860903665	1
-8.9162473954347	-6.067608725241616	0
-9.0	-6.873273325414395	0
-9.0	-6.494896464770933	0
-8.956107883465604	-4.93711404364149	1
-9.0	-5.842223467535226	0
-8.663572663670054	-4.583267874666315	1
-9.0	-6.31668031000505	0
-8.685397798229335	-5.894710737030917	0
-9.0	-6.032084202200933	0
-6.158992473781049	-9.0	0
-9.0	-5.930330393352153	0
-9.0	-5.330517395433438	1
-8.879739807765889	-5.808504231373533	0
-8.9162473954347	-6.0497890383444926	0
-7.907302701180933	-5.6513186727133835	0
-7.199917167876316	-5.422946221387975	1
-6.53624559250384	-5.318151115755382	1
-8.956107883465604	-4.813370270795398	1
-8.237643981500444	-5.23515268158696	0
-9.0	-5.75754230534162	0
-9.0	-5.2510581182873635	1
-8.449481305231846	-5.306749721239314	1
-9.0	-6.150247583465569	0
-8.879739807765889	-5.132076646921719	1
-8.956107883465604	-5.888223283530227	0
-9.0	-6.287366975342437	0
-9.0	-5.603174802217711	0
-9.0	-6.273187787510427	0
-7.294381759854159	-5.947999760067509	0
-9.0	-6.489047830478629	0
-9.0	-6.773466702045561	0
-8.642792052019217	-5.3103515212631685	0
-9.0	-6.009716427763546	0
-8.956107883465604	-5.039909658392912	0
-9.0	-5.91266203721633	0
-9.0	-5.916040586925926	0
-8.956107883465604	-5.586728982597986	0
-6.809687250790308	-5.5596774099507345	0
-6.777809245837847	-3.9529342686179176	1
-8.956107883465604	-6.140135593315164	0
-9.0	-6.332806855904768	0
-7.741789650323009	-5.40806577142668	1
-9.0	-6.472990250843189	0
-9.0	-6.646308814877668	0
-9.0	-5.077225737002553	1
-8.956107883465604	-6.383083306626666	0
-9.0	-5.820569408152093	0
-9.0	-6.611306233237232	0
-7.736722068269781	-6.375013685126501	0
-8.956107883465604	-5.187387141712752	1
-8.9162473954347	-6.037996162625956	0
-3.9964249498636253	-7.4657092643413785	1
-4.215080911573064	-9.0	1
-7.810693515076604	-6.041582358164691	0
-9.0	-6.165435600240018	0
-9.0	-5.77234504224606	0
-7.32256801113672	-3.417781862615329	1
-9.0	-6.041255113948037	0
-9.0	-7.277126907645913	0
-6.879354118845084	-5.195849979831049	1
-9.0	-6.393140628734377	0
-8.9162473954347	-5.012742839654605	1
-8.9162473954347	-6.140478028836272	0
-8.956107883465604	-5.824457135799665	0
-8.814813640983981	-5.291400550053434	1
-9.0	-6.413211177294626	0
-5.830427021501711	-9.0	0
-9.0	-6.14996738260117	0
-8.956107883465604	-5.782952422987955	0
-9.0	-5.648815752193688	0
-9.0	-6.864475401879126	0
-9.0	-5.51170186159098	1
-9.0	-5.483651756563349	0
-9.0	-6.125726818153414	0
-9.0	-6.202770792667162	0
-8.956107883465604	-5.617279556314688	0
-9.0	-6.004024650735866	0
-9.0	-5.682583727591564	0
-9.0	-5.622611240058674	0
-8.814813640983981	-5.589610107003825	0
-6.070100767763875	-5.534738678798073	1
-6.503532793854594	-3.45236282318703	1
-9.0	-5.864034205772982	0
-9.0	-6.20546790834509	0
-9.0	-6.6901731982343815	0
-7.930285997700252	-4.833252282233219	1
-9.0	-7.075746393463284	0
-8.846064560851818	-5.77780951349554	0
-6.670632341945604	-6.708785907057335	0
-9.0	-7.608512258987268	0
-8.879739807765889	-5.696482329686261	0
-9.0	-5.934360993756294	0
-8.9162473954347	-6.556383119476396	0
-6.925445914161208	-4.452178554200035	1
-9.0	-5.83022060251302	0
-6.993535112540716	-5.212380586216816	0
-9.0	-5.760674162760064	0
-7.993704834478503	-5.914897895020538	0
-8.519902541342232	-5.094079117155474	1
-6.339858756830472	-4.651805060544421	1
-7.958733730668472	-5.905623569820373	0
-6.216144073776568	-4.864341865346108	1
-6.97222455081123	-4.7976349707014965	1
-9.0	-7.53465043075377	0
-9.0	-5.756918634963099	0
-9.0	-5.375517622975426	0
-7.206554468665151	-5.5464790552174685	0
-8.9162473954347	-6.0730300009647395	0
-7.256093378789661	-5.211492140339158	0
-5.695442254788662	-4.439041979123999	1
-9.0	-5.530765660899268	1
-8.113510289642763	-5.554438691697067	0
-7.7004903501875415	-5.691020284211309	0
-8.9162473954347	-5.594883804264362	0
-9.0	-5.820799067578979	0
-7.47028974793176	-5.166495176345637	0
-9.0	-6.36732223507916	0
-7.402253730082919	-4.8218663978789476	1
-8.879739807765889	-5.008131543618579	1
-5.87391771153217	-4.6393278242014215	1
-6.422744683620213	-4.1243014563230895	1
-9.0	-4.93489343192756	1
-7.776253879066862	-5.58590657299577	0
-9.0	-6.671393923232264	0
-9.0	-6.4587866913210945	0
-7.0939398861256056	-5.0780853945906985	1
-6.659525569798314	-4.610998810217981	1
-7.744345789468499	-5.298085479576358	1
-8.708378043228171	-5.999692753372869	0
-8.879739807765889	-5.957785829471886	0
-6.73461798331891	-6.0680724203805445	0
-7.717023132836873	-4.247422206571198	1
-8.229733550246037	-5.076906023017387	1
-7.196999506340756	-5.189314902803555	1
-9.0	-5.6540372336909375	1
-7.181293601316896	-5.048289462460825	1
-6.441864258369076	-5.539365913590125	0
-5.113142194361511	-5.336135777979738	1
-6.514266219407313	-5.0624193239187205	1
-3.3138298031300977	-4.4250557803949295	1
-6.775599657502679	-4.157819548477885	1
-6.603234642668264	-2.901674625426382	1
-5.2068808159357856	-4.666780011423147	1
-9.0	-5.7589346166770685	0
-9.0	-5.774699624096936	0
-9.0	-5.128809535896449	1
-8.642792052019217	-5.0385746650448455	1
-9.0	-5.570016613739447	0
-9.0	-6.661503614612357	0
-9.0	-6.417339042025307	0
-8.9162473954347	-6.0693501407213155	0
-9.0	-6.7250616536419825	0
-9.0	-5.992275251324289	0
-8.879739807765889	-6.129919229530747	0
-9.0	-5.352915147792026	1
-9.0	-3.501375200812182	1
-9.0	-5.979887615738126	0
-9.0	-5.714139459050072	0
-5.785763028193239	-4.709928946961579	1
-8.78566130646892	-3.7971796692700077	1
-9.0	-5.790507270832168	0
-9.0	-5.117479917403647	1
-6.01736745319069	-3.6585078201841372	1
-9.0	-5.942102051057961	0
-8.41212961416672	-4.720672403974354	1
-9.0	-5.873711857228262	0
-9.0	-5.485058256669464	1
-7.677913141811999	-5.276678508631977	0
-9.0	-6.379742342680561	0
-5.924809454562706	-5.45368124492691	1
-6.279153050865932	-2.8597832389196434	1
-8.178061372446313	-6.296788977460031	0
-7.946312997954996	-6.043825150857828	0
-4.910679653342302	-4.033736382977174	1
-7.032549757541318	-6.357274381489033	0
-6.4370364600637835	-6.712862002525986	0
-4.857628437653673	-3.30204969309428	1
-6.986314777930272	-3.4777189517166454	1
-8.956107883465604	-5.954514126901164	0
-8.708378043228171	-7.049409106375518	0
-9.0	-6.411417500993643	0
-7.009288882604321	-6.3521131770850126	0
-9.0	-4.76811496764708	1
-9.0	-6.11293671209398	0
-8.814813640983981	-4.662025138591132	1
-8.7326425351591	-6.509231127471294	0
-9.0	-4.904969120350772	1
-8.956107883465604	-5.731849230414133	0
-9.0	-6.029688678855346	0
-9.0	-6.067608725241616	0
-8.75834335474173	-5.818573214051836	0
-7.776253879066862	-6.089346514544144	0
-8.846064560851818	-5.62933755336167	1
-9.0	-7.091371056314185	0
-8.073429945326627	-6.044154338094545	0
-8.568381728283143	-5.568765773166128	0
-9.0	-5.48452839397135	1
-7.835270665363134	-4.611616697933176	1
-7.539652252610257	-4.825128935994929	1
-6.584029395702504	-6.26590212651359	0
-8.879739807765889	-5.041521450483059	1
-8.535468638674157	-5.5387140967674675	0
-6.906046104163286	-4.688007320791436	1
-5.347086709621819	-4.5951312911723345	1
-7.454222917477996	-4.5905280767115695	0
-8.78566130646892	-5.166582477920134	1
-8.78566130646892	-5.539074190389944	0
-9.0	-6.654734406396262	0
-8.956107883465604	-5.656817910528612	0
-6.314644782915812	-4.458019090784351	1
-9.0	-6.252750944098014	0
-9.0	-6.744992356688622	0
-8.462681553837674	-6.58364180415099	0
-9.0	-6.229684536581488	0
-9.0	-6.114611845352739	0
-9.0	-4.501098656785533	1
-9.0	-6.301726709437551	0
-9.0	-4.126258406358598	1
-9.0	-6.8404743364847755	0
-7.288060079627575	-4.500035841447475	1
-9.0	-5.513736049682963	0
-9.0	-6.1928418593795245	0
-9.0	-6.003824532538112	0
-8.956107883465604	-4.83670052807519	1
-7.903587680250962	-4.160709159665227	1
-8.956107883465604	-5.694514940614525	0
-9.0	-6.410523433234087	0
-8.956107883465604	-4.746234917290856	1
-9.0	-4.4720736401206675	1
-9.0	-5.766542801132662	0
-9.0	-7.772926717293118	0
-9.0	-5.775349378371725	0
-6.959838518397933	-6.361926860310051	0
-6.801715086618987	-5.047730177466102	1
-9.0	-6.096345712370686	0
-9.0	-6.293463102635327	0
-9.0	-5.946287735165602	0
-9.0	-6.092586502343368	0
-7.801824202422296	-5.985653350607051	0
-9.0	-6.222673926610705	0
-8.846064560851818	-6.286982793473029	0
-5.091332442869922	-4.765238053057432	1
-8.13188860483167	-5.360580873749331	0
-7.554298100010673	-4.5442561763381235	1
-7.220141360151424	-5.304994983931705	0
-9.0	-5.330952727746137	1
-8.9162473954347	-6.345472052346377	0
-7.98469453369287	-4.319982553027418	1
-6.01804097180488	-6.195011492287655	0
-6.426797911858901	-4.699623573589609	0
-9.0	-4.654810975927483	1
-9.0	-5.171212693830016	1
-9.0	-6.1791472058679435	0
-7.199917167876316	-5.239666251053348	0
-9.0	-6.038266809794163	0
-7.835270665363134	-5.874788198314185	0
-6.105304540214936	-5.3115283134536035	1
-7.07432079628593	-5.269887978454272	0
-5.867096319245216	-6.915230759181108	0
-7.640015144624429	-5.701290590041533	0
-7.646106245450918	-6.392161042362884	0
-6.471741683653683	-9.0	0
-9.0	-6.115645917320786	0
