prevalence_fraction	max_chromosome_count_fraction	dominant_chromosome_recurrence
0.7574171029668412	1.0	1.0
0.9232111692844677	0.9984207071180718	1.0
0.7137870855148342	1.0	1.0
0.987783595113438	0.5785939356371713	0.7443820224719101
0.038394415357766144	1.0	1.0
0.8167539267015707	1.0	1.0
0.08202443280977312	1.0	1.0
1.0	0.4485710140722472	0.796812749003984
0.8167539267015707	1.0	1.0
0.9895287958115183	0.8320277067700174	1.0
0.837696335078534	0.9197051978277735	0.9733924611973392
0.944153577661431	0.8700906344410876	0.9124293785310734
1.0	0.9912860563474836	1.0
0.5636998254799301	0.9498269896193772	0.9523809523809523
0.9895287958115183	0.9973430539575774	1.0
0.9982547993019197	0.5129784612770296	0.8048245614035088
1.0	0.3749818393142525	0.7243589743589743
0.944153577661431	0.9480151228733459	1.0
0.9040139616055847	0.8183781190019194	0.9465811965811965
1.0	0.2976792698826597	0.7282913165266106
1.0	0.5653352476053742	0.8012820512820513
1.0	0.3372573189522342	0.5322128851540616
0.643979057591623	0.9823343848580441	0.9702380952380952
0.9738219895287958	0.7597156398104266	0.9145299145299145
0.9947643979057592	0.4886762360446571	0.865546218487395
0.8603839441535777	0.9597156398104265	1.0
0.5532286212914486	0.9993247805536799	1.0
1.0	0.42386039886039883	0.6538461538461539
1.0	0.7176543370224285	1.0
0.9895287958115183	0.41839495040577096	0.5338645418326693
1.0	0.3792066372828623	0.8974358974358975
0.9982547993019197	0.577934018388318	0.9401709401709402
1.0	0.4887371382265605	0.6282051282051282
1.0	0.5881355204397114	0.9594017094017094
1.0	0.32484848484848483	0.4005602240896359
0.9895287958115183	0.758744241596997	0.9209401709401709
1.0	0.967128762906727	1.0
0.9633507853403142	0.8133105802047782	0.8925438596491229
0.9912739965095986	0.9108065006075334	0.9893162393162394
0.9895287958115183	0.7682530298551582	0.8728070175438597
1.0	0.5112075606410762	0.8739495798319328
0.6282722513089005	0.9986004198740378	1.0
0.6771378708551483	0.9786381842456608	0.9971910112359551
0.924956369982548	0.9125	0.988795518207283
0.6265270506108203	0.9967703552609213	0.9971830985915493
0.9284467713787086	0.9011603812681309	0.8696883852691218
0.9982547993019197	0.5827847267939433	0.9978632478632479
0.62478184991274	0.9998877980364657	1.0
0.32460732984293195	0.9985369422092173	0.9946236559139785
0.987783595113438	0.7491382612026044	0.9551820728291317
0.9720767888307156	0.7794555750119392	0.945054945054945
0.9912739965095986	0.7696845174973489	0.9465811965811965
0.9982547993019197	0.9369802395666438	1.0
1.0	0.5946899802586519	0.9700854700854701
0.6212914485165794	1.0	1.0
1.0	0.5862120443077659	0.9775910364145658
1.0	0.9562356611335512	1.0
1.0	0.5463811739808722	0.8611111111111112
1.0	0.6653899977903808	0.9829059829059829
1.0	0.8057298521624683	1.0
1.0	0.38743228602383534	0.6442577030812325
1.0	0.8840806243578252	1.0
1.0	0.7719044887139211	0.9893162393162394
0.8045375218150087	1.0	1.0
0.8708551483420593	0.5140997830802603	0.8072805139186295
1.0	0.9275341059116914	1.0
0.8516579406631762	0.999829535558512	1.0
0.8132635253054101	1.0	1.0
0.019197207678883072	1.0	1.0
0.9982547993019197	0.5627403005941979	0.9840637450199203
0.9773123909249564	0.5873521383075523	0.7412280701754386
0.7923211169284468	0.9884286167177427	0.9273127753303965
0.9982547993019197	0.6162555722902965	0.8093525179856115
0.5602094240837696	0.999729510413849	0.9968847352024922
0.9947643979057592	0.6402202072538861	0.5449640287769785
0.7958115183246073	1.0	1.0
0.7958115183246073	1.0	1.0
0.7801047120418848	1.0	1.0
0.9092495636998255	0.47229916897506924	0.2725490196078431
0.6474694589877836	0.9940329381812396	0.9971590909090909
0.7801047120418848	0.9974475326148611	1.0
0.7766143106457243	0.9990974729241877	1.0
1.0	0.4787475205440635	0.647410358565737
0.8551483420593369	0.9703601585386868	0.9957264957264957
1.0	0.7881101799909398	0.9594017094017094
1.0	0.764480851594661	0.9803921568627451
0.8586387434554974	0.7430446194225722	0.7162921348314607
0.5759162303664922	0.9986313868613139	1.0
0.9301919720767888	0.8234614750041247	0.7392550143266475
1.0	0.5102467458473945	0.7394957983193278
0.9424083769633508	0.9971561227896008	1.0
0.6265270506108203	0.9997464503042597	1.0
1.0	0.6454700300105443	0.8795518207282913
0.6020942408376964	0.9987482512333407	0.9970674486803519
0.39965095986038396	0.9981424148606811	0.9955947136563876
0.9842931937172775	0.5704883227176221	0.6582633053221288
0.5636998254799301	0.9998066885752948	0.9969040247678018
0.8167539267015707	1.0	1.0
0.9912739965095986	0.978563380838489	1.0
0.8778359511343804	0.8075396825396826	0.9495798319327731
0.9109947643979057	0.7466135458167331	0.8397435897435898
1.0	0.3011836212412028	0.39243027888446214
0.9947643979057592	0.7054676484411718	0.8739495798319328
0.9965095986038395	0.7966076652581189	0.956140350877193
1.0	0.40579048314914606	0.5256410256410257
0.8184991273996509	1.0	1.0
1.0	0.9697311132440289	1.0
1.0	0.935523605009865	1.0
1.0	0.9456395858124143	1.0
1.0	0.8139269747017371	1.0
1.0	0.6485628785867703	0.9722222222222222
0.9930191972076788	0.8356528708831245	0.9943977591036415
0.900523560209424	0.785404865044985	0.8942731277533039
1.0	0.46022386641126495	0.7692307692307693
0.9546247818499127	0.8887368901048791	0.8915929203539823
1.0	0.3389246205299717	0.5598290598290598
0.9738219895287958	0.8802247191011235	1.0
0.8097731239092496	0.9962680237489397	1.0
0.7958115183246073	0.9671799556309539	0.9342857142857143
0.5759162303664922	0.9994450610432852	1.0
0.8272251308900523	0.9614523750310868	0.978448275862069
1.0	0.3446054750402576	0.5994397759103641
0.8603839441535777	0.8030666912987253	0.8441926345609065
0.8324607329842932	0.917047917168312	0.9803921568627451
0.9860383944153578	0.803027840341793	0.9671052631578947
0.9912739965095986	0.7212770426381012	0.927170868347339
0.987783595113438	0.7052412441831987	0.938375350140056
0.9301919720767888	0.9937700585236926	1.0
0.987783595113438	0.670814479638009	0.49859154929577465
0.9947643979057592	0.8529534543936548	0.9487179487179487
0.6212914485165794	0.9981834695731153	0.9971590909090909
1.0	0.9179237452964055	1.0
0.7260034904013961	0.9149354909249945	0.9545454545454546
0.9755671902268761	0.9598206113856855	0.9971988795518207
0.9982547993019197	0.9793468898294443	1.0
0.8167539267015707	1.0	1.0
0.62478184991274	0.9992588017294627	1.0
0.6841186736474695	0.9863300320825777	1.0
0.9458987783595113	0.795	0.9831932773109243
0.7452006980802792	1.0	1.0
1.0	0.9298657900456423	1.0
0.8394415357766143	0.9396987627756859	0.9719887955182073
0.9982547993019197	0.33027036578900865	0.39215686274509803
0.9930191972076788	0.7105032439067157	0.9605263157894737
0.9109947643979057	0.7999422632794457	0.8760683760683761
0.9895287958115183	0.4074156801429529	0.4198198198198198
0.8272251308900523	0.9988480013910926	1.0
0.987783595113438	0.7332907959802202	0.9850427350427351
0.5043630017452007	1.0	1.0
0.9633507853403142	0.702191235059761	0.8879551820728291
0.987783595113438	0.8667968418371679	0.9692982456140351
0.6666666666666666	0.9937789121071942	0.9682539682539683
0.9860383944153578	0.7279387996983083	0.9243697478991597
1.0	0.8737232255758836	1.0
1.0	0.6428848287199775	0.9692982456140351
1.0	0.8971036330152352	1.0
1.0	0.6650820061801759	0.9439775910364145
0.9895287958115183	0.6426348547717843	0.6816239316239316
0.47643979057591623	1.0	1.0
0.7993019197207679	0.9660673245910504	1.0
0.8132635253054101	0.9820163487738419	0.9911894273127754
0.03315881326352531	0.969811320754717	0.7333333333333333
0.987783595113438	0.7922331450881963	0.9047619047619048
0.9493891797556719	0.9397881289920549	0.9601593625498008
0.7993019197207679	0.9989826764329729	1.0
0.9790575916230366	0.4863203197048878	0.42727272727272725
1.0	0.8565710936463496	1.0
0.8132635253054101	1.0	1.0
0.9668411867364747	0.9861439330828474	1.0
0.2286212914485166	0.9959568733153639	0.9846153846153847
0.9528795811518325	0.8777969018932874	0.9215686274509803
0.9232111692844677	0.8715666327568667	0.8721590909090909
0.9075043630017452	0.8192120885051268	0.9145299145299145
1.0	0.4474168199297776	0.8504273504273504
0.7958115183246073	1.0	1.0
0.8167539267015707	1.0	1.0
0.5235602094240838	1.0	1.0
0.794066317626527	1.0	1.0
0.6910994764397905	1.0	1.0
0.4869109947643979	1.0	1.0
0.8097731239092496	1.0	1.0
0.9790575916230366	0.5558362809499747	0.9209401709401709
1.0	0.6331250342168449	1.0
0.9912739965095986	0.9146506386175808	1.0
0.5462478184991274	1.0	1.0
0.8167539267015707	1.0	1.0
0.9511343804537522	0.542341678939617	0.5042735042735043
0.9424083769633508	0.8826017979904812	0.9118279569892473
0.9755671902268761	0.9621149483771121	0.957983193277311
0.5898778359511344	1.0	1.0
1.0	0.8449878702876948	1.0
0.987783595113438	0.7142857142857143	0.5711711711711712
1.0	0.565179871635834	0.8418803418803419
1.0	0.7762287671884665	0.9053571428571429
1.0	0.6247159587484705	0.8696581196581197
0.6369982547993019	0.8251912889935256	0.6217228464419475
0.6020942408376964	0.9997786386275594	1.0
0.9895287958115183	0.8679472639637086	1.0
0.912739965095986	1.0	1.0
0.518324607329843	1.0	1.0
0.418848167539267	0.9997405293201869	1.0
0.9947643979057592	0.8106624852998824	0.9066666666666666
1.0	0.862645776887737	1.0
0.9930191972076788	0.557882223847842	0.6986899563318777
0.8883071553228621	0.921707043157388	0.805168986083499
0.9895287958115183	0.7859793814432989	0.9154676258992805
0.4607329842931937	1.0	1.0
0.29842931937172773	1.0	1.0
0.924956369982548	0.9964555101687955	1.0
0.6893542757417103	0.9665577417784885	0.9226006191950464
0.6282722513089005	0.9984253095698232	0.9971751412429378
0.4851657940663176	0.9995841995841996	1.0
0.9650959860383944	0.8085827485798844	0.8626373626373627
0.806282722513089	0.9917827795641301	1.0
1.0	0.9356157907676189	1.0
0.987783595113438	0.8408979511812568	0.9943977591036415
0.9598603839441536	0.5386622716659799	0.574585635359116
0.8987783595113438	0.9998808317940774	0.9980582524271845
0.8603839441535777	0.8573492235464066	0.969187675070028
0.9319371727748691	0.9374064837905237	0.9971988795518207
0.9738219895287958	0.9287972338849099	1.0
0.8115183246073299	1.0	1.0
0.9982547993019197	0.683249903735079	0.9859943977591037
1.0	0.37914290694489405	0.8226495726495726
1.0	0.7027209848984493	1.0
1.0	0.6213127479730896	0.9893162393162394
0.5828970331588132	0.9563365282215123	0.937125748502994
1.0	0.44154313713328786	0.9572649572649573
1.0	0.3319594427499794	0.5534188034188035
0.5881326352530541	0.9618258937588366	1.0
0.3158813263525305	0.9143610013175231	0.8388888888888889
0.8167539267015707	1.0	1.0
0.6352530541012217	0.9984154829947371	1.0
0.9912739965095986	0.93826658879098	1.0
0.9720767888307156	0.9162830275129273	0.9957264957264957
0.5113438045375218	1.0	1.0
0.8167539267015707	1.0	1.0
0.8167539267015707	1.0	1.0
0.9703315881326352	0.8663729809104258	0.9943977591036415
1.0	0.9604615866438604	1.0
0.8167539267015707	0.9999983545405631	1.0
1.0	0.45672737540590147	0.5170940170940171
0.9738219895287958	0.9310195930263939	0.9943977591036415
0.9546247818499127	0.9624899583728913	1.0
1.0	0.6207059938403222	0.8824786324786325
0.8115183246073299	1.0	1.0
0.8167539267015707	1.0	1.0
0.8167539267015707	1.0	1.0
0.612565445026178	1.0	1.0
0.9685863874345549	0.9999913802763484	1.0
0.019197207678883072	0.9849108367626886	1.0
1.0	0.6628480337192494	0.9957264957264957
1.0	0.611748156357901	1.0
0.8045375218150087	0.9999583645599134	1.0
0.8987783595113438	0.9999839463164824	1.0
0.7993019197207679	0.9990781607911057	1.0
0.9755671902268761	0.7998461834262642	0.9713740458015268
0.9336823734729494	0.8632674664784756	0.9943977591036415
1.0	0.5872227739159219	0.9296577946768061
1.0	0.5956114170414898	0.9508547008547008
0.9546247818499127	0.8692952786915628	0.9871794871794872
0.9406631762652705	0.9846215210069137	1.0
0.9703315881326352	0.9932257473909973	1.0
0.5357766143106457	1.0	1.0
0.15532286212914484	1.0	1.0
0.15532286212914484	1.0	1.0
0.5706806282722513	0.9959736456808199	0.9877675840978594
0.3682373472949389	1.0	1.0
0.8830715532286213	0.9252747252747253	0.9721627408993576
0.9982547993019197	0.7299869752529806	1.0
1.0	0.42451529909032437	0.7554585152838428
0.8656195462478184	0.4834080717488789	0.3760504201680672
0.9860383944153578	0.7415238333541849	0.9439775910364145
0.9982547993019197	0.5976883791774931	0.6535714285714286
0.9912739965095986	0.7676045853803781	0.6544943820224719
0.7504363001745201	0.969768820391227	0.9621749408983451
0.006980802792321117	1.0	1.0
0.8289703315881326	1.0	1.0
0.4328097731239092	0.7213622291021672	0.983739837398374
0.9650959860383944	0.8989946380697051	0.9912663755458515
1.0	0.360307931062648	0.5251798561151079
0.912739965095986	0.9997953440777693	1.0
0.493891797556719	1.0	1.0
0.68760907504363	0.998769987699877	1.0
0.912739965095986	0.9984412547898941	1.0
1.0	0.8233524663126554	0.9885931558935361
0.08376963350785341	0.8316498316498316	1.0
0.343804537521815	1.0	1.0
0.643979057591623	0.9984484096198604	1.0
1.0	0.23797902513026845	0.8624454148471615
1.0	0.2971040543239465	0.5171102661596958
0.9965095986038395	0.27367825841108284	0.671875
0.9895287958115183	0.7146536920435032	0.9956331877729258
0.8027923211169284	0.9993790397696802	1.0
1.0	0.5519140010487676	0.9868995633187773
0.8272251308900523	0.49838187702265374	0.838074398249453
0.9912739965095986	0.42429906542056073	0.4695817490494297
0.8900523560209425	0.9776286353467561	1.0
0.9982547993019197	0.44488464227452806	0.5238095238095238
0.4293193717277487	1.0	1.0
0.5636998254799301	1.0	1.0
0.5410122164048866	1.0	1.0
0.5828970331588132	1.0	1.0
0.8429319371727748	0.9828807556080283	0.9730848861283644
0.5968586387434555	0.9972401103955841	1.0
0.944153577661431	0.9071937563624024	0.9721627408993576
0.93717277486911	0.9944014956551015	1.0
0.9965095986038395	0.74472611239142	0.8363309352517986
0.912739965095986	1.0	1.0
0.5026178010471204	1.0	1.0
0.631762652705061	0.9996921419225737	1.0
0.7504363001745201	0.78475073313783	0.8923444976076556
0.6457242582897034	0.9860911270983214	0.9942857142857143
0.7975567190226877	0.9994281139197072	1.0
0.8795811518324608	0.9300791556728232	0.989010989010989
0.8097731239092496	0.9955366631243359	0.9978118161925602
0.9790575916230366	0.9553229046198795	0.9956331877729258
0.7521815008726004	1.0	1.0
0.9406631762652705	0.8601045002528231	0.986870897155361
0.900523560209424	0.5652918698115694	0.587426326129666
0.6684118673647469	0.9897845880524095	0.9971988795518207
1.0	0.9469876437594467	1.0
0.6300174520069808	0.9878160219311605	0.9971264367816092
0.7975567190226877	0.9453208556149733	1.0
0.9790575916230366	0.8862416546668412	1.0
0.3507853403141361	1.0	1.0
0.62478184991274	0.9998533896317148	1.0
0.5514834205933682	0.8424871940808196	0.766798418972332
0.6701570680628273	0.9946339981775842	1.0
0.9860383944153578	0.9658426750982083	0.9956331877729258
0.9912739965095986	0.693717983283904	1.0
0.9930191972076788	0.6023282887077998	0.9943977591036415
0.9982547993019197	0.6511880352189121	0.9551820728291317
1.0	0.4055061657585317	0.7445414847161572
1.0	0.29117457590723644	0.8574561403508771
1.0	0.8239085107727302	0.9934497816593887
0.8132635253054101	1.0	1.0
0.9703315881326352	0.8534697262925076	0.9540441176470589
1.0	0.5442992874109264	0.9585152838427947
0.9982547993019197	0.45096300050684235	0.5517857142857143
1.0	0.18828574213039664	0.26200873362445415
0.9982547993019197	0.7624571386882615	0.9243697478991597
0.8446771378708552	0.8516202387720295	0.7852631578947369
1.0	0.46972726959280076	0.8646288209606987
0.9860383944153578	0.9693271588123127	0.9942965779467681
1.0	0.45766691122523845	0.7509505703422054
0.7905759162303665	0.9942224362060664	1.0
0.9825479930191972	0.9316114950891233	0.9928571428571429
1.0	0.6395793499043977	1.0
0.18150087260034903	0.9660377358490566	0.7920792079207921
0.9982547993019197	0.9009156036624146	0.9956331877729258
1.0	0.3494690723217817	0.6638655462184874
0.40663176265270506	1.0	1.0
0.32111692844677137	1.0	1.0
0.7958115183246073	1.0	1.0
0.7958115183246073	1.0	1.0
0.8219895287958116	0.9782297965915339	1.0
1.0	0.5373338581692302	0.982532751091703
0.9825479930191972	0.9140255103360845	0.9803921568627451
0.9982547993019197	0.8349185076304526	0.9912663755458515
0.9650959860383944	0.725086405529954	0.9215686274509803
0.9965095986038395	0.41346153846153844	0.7619047619047619
0.9947643979057592	0.6230386528893992	0.9294871794871795
0.9738219895287958	0.9227697923796486	0.9943977591036415
0.9267015706806283	0.9750317393144308	0.9792843691148776
0.9912739965095986	0.6142751479289941	0.5434173669467787
0.9825479930191972	0.8636835930953578	0.9831932773109243
0.9633507853403142	0.7743286992953723	0.9103641456582633
0.9965095986038395	0.5017124113646231	1.0
0.987783595113438	0.5957653457653458	0.7708779443254818
1.0	0.8428738193781173	1.0
0.020942408376963352	0.9717314487632509	1.0
0.9860383944153578	0.6905766526019691	0.8174157303370787
0.9965095986038395	0.5513808606294155	0.2715827338129496
1.0	0.3239732569245463	0.711484593837535
0.944153577661431	0.9602413366336634	1.0
1.0	0.36414357448391294	0.7338935574229691
0.794066317626527	1.0	1.0
1.0	0.2990114263705225	0.8056768558951966
0.9808027923211169	0.7375750955761878	0.8378378378378378
0.9825479930191972	0.9585496015790628	1.0
0.9965095986038395	0.45292809488510005	0.42142857142857143
0.9232111692844677	0.8791174642635177	0.8083491461100569
0.6527050610820244	0.9829467939972715	0.9971910112359551
0.9895287958115183	0.9268405475397706	0.9956331877729258
1.0	0.6974815301938945	0.9737991266375546
1.0	0.40903583174658126	0.988795518207283
0.9982547993019197	0.4351557533375715	0.8144104803493449
0.9982547993019197	0.8572506331842431	0.9847161572052402
0.7713787085514834	1.0	1.0
0.7958115183246073	0.9702726866338847	0.9592760180995475
0.643979057591623	1.0	1.0
0.7801047120418848	0.9379404410093203	0.9635854341736695
0.7643979057591623	1.0	1.0
1.0	0.5575930704017693	0.9366812227074236
0.62478184991274	0.9998512206668019	1.0
0.006980802792321117	1.0	1.0
0.4293193717277487	1.0	1.0
0.7155322862129145	0.7508169934640523	0.6691542288557214
0.9860383944153578	0.7661680092059839	0.9737991266375546
0.9947643979057592	0.7005178190679257	0.6672661870503597
1.0	0.509858116823291	0.7086834733893558
0.9895287958115183	0.7061535377831228	0.9935897435897436
0.9598603839441536	0.6009079653322328	0.7162921348314607
0.9179755671902269	0.8479957242116515	0.988795518207283
0.9982547993019197	0.22712238147739802	0.3949579831932773
0.05759162303664921	1.0	1.0
0.8167539267015707	1.0	1.0
0.7713787085514834	1.0	1.0
0.9493891797556719	0.7429092382495948	0.8512931034482759
0.8237347294938918	0.9875136144390851	0.9978070175438597
1.0	0.6054619572963882	0.938375350140056
0.8952879581151832	0.7160741111667501	0.5333333333333333
1.0	0.8569430228590924	0.9956331877729258
0.9895287958115183	0.6547322540473225	0.8859649122807017
0.7643979057591623	1.0	1.0
0.7958115183246073	1.0	1.0
0.7888307155322862	1.0	1.0
0.40663176265270506	1.0	1.0
0.7975567190226877	1.0	1.0
0.5724258289703316	0.9178037686809617	0.9782608695652174
0.9982547993019197	0.30849150849150847	0.16279069767441862
1.0	0.6386051940472717	0.8435251798561151
1.0	0.711770726714432	0.9606986899563319
0.7958115183246073	1.0	1.0
0.7958115183246073	1.0	1.0
0.794066317626527	1.0	1.0
0.8917975567190227	0.9537332040448816	0.993421052631579
1.0	0.9607784853966738	0.9956331877729258
0.6160558464223386	0.8900108186080058	0.7579250720461095
0.7905759162303665	1.0	1.0
0.7958115183246073	1.0	1.0
0.7958115183246073	1.0	1.0
0.9930191972076788	0.905363729817984	0.980349344978166
0.8481675392670157	0.9991529013130029	1.0
0.912739965095986	1.0	1.0
1.0	0.9266825099863478	0.9956331877729258
1.0	0.2776747256893137	0.7641921397379913
0.7766143106457243	1.0	1.0
0.04013961605584642	1.0	1.0
0.9825479930191972	0.7988269794721408	0.7703435804701627
0.3403141361256545	1.0	1.0
0.8167539267015707	1.0	1.0
0.9808027923211169	0.9443319436172325	0.9956331877729258
0.731239092495637	0.9997174502712477	0.9976133651551312
0.7958115183246073	1.0	1.0
1.0	0.8776562638925935	0.9942965779467681
0.774869109947644	1.0	1.0
0.8411867364746946	0.8582465569365133	0.8376811594202899
1.0	0.6453541365074259	0.8392857142857143
0.9965095986038395	0.590224408238549	0.46403712296983757
0.41710296684118675	1.0	1.0
0.9546247818499127	0.9565963707699853	0.9934497816593887
0.9267015706806283	0.9042638777152051	0.9656488549618321
0.7155322862129145	1.0	1.0
0.7696335078534031	1.0	1.0
0.08900523560209424	1.0	1.0
0.8603839441535777	0.997545409916544	1.0
0.04363001745200698	1.0	1.0
0.9982547993019197	0.6677470177807787	0.8739495798319328
0.9738219895287958	0.9381499726327313	0.9971988795518207
1.0	0.9033588506008724	1.0
0.6771378708551483	0.8883937613935589	0.869281045751634
0.6160558464223386	0.991866028708134	1.0
0.7958115183246073	1.0	1.0
1.0	0.9866302730841859	1.0
0.9075043630017452	0.6035460992907802	0.15384615384615385
0.6212914485165794	0.9998517200474496	1.0
0.9197207678883071	0.8969684961363186	0.7777777777777778
0.7364746945898778	0.5247039608003267	0.4052757793764988
0.7294938917975567	1.0	1.0
0.9476439790575916	0.9294135898231461	0.9850427350427351
0.9057591623036649	0.9489128140173105	0.9978070175438597
0.9982547993019197	0.6434328033108255	0.9743589743589743
0.8115183246073299	0.839994562262099	0.9550561797752809
1.0	0.7881500689428084	0.9957264957264957
0.9633507853403142	0.9622584541062802	0.9963436928702011
0.9773123909249564	0.6388888888888888	0.7746478873239436
1.0	0.30930991045533995	0.8646288209606987
0.008726003490401396	0.991869918699187	1.0
1.0	0.4741847826086957	0.5490196078431373
0.23211169284467714	0.9987707437000615	1.0
0.44153577661431065	0.9084273390842734	0.7681818181818182
0.019197207678883072	0.999510112674085	1.0
0.006980802792321117	1.0	1.0
0.9982547993019197	0.39992226972405753	0.6858974358974359
1.0	0.23278837420526793	0.3645418326693227
0.9633507853403142	0.8802000731975113	0.9923809523809524
0.7277486910994765	0.9694649995747214	0.9803921568627451
1.0	0.9191047687286044	1.0
0.956369982547993	0.8932258876857215	1.0
0.9982547993019197	0.5495740099241644	0.8683473389355743
0.5619546247818499	1.0	1.0
0.8237347294938918	0.8804448563484708	0.9892703862660944
0.9982547993019197	0.9519790535082588	0.9956331877729258
0.5043630017452007	0.5401069518716578	0.6403508771929824
0.9982547993019197	0.5329689101469081	0.09532374100719425
1.0	0.5970602526724975	1.0
0.6195462478184991	0.6016949152542372	0.9915014164305949
0.7469458987783595	0.879105993904504	0.5610561056105611
0.9965095986038395	0.4418491484184915	0.4682713347921225
0.9982547993019197	0.4528301886792453	0.8824701195219123
0.9965095986038395	0.33975240715268223	0.8207282913165266
0.8743455497382199	0.6146230007616146	0.7489270386266095
1.0	0.8019411262798635	0.9847161572052402
0.9808027923211169	0.7295885042455911	0.9235807860262009
1.0	0.5114044343103168	0.9847161572052402
0.6823734729493892	0.628133704735376	0.8498583569405099
0.9965095986038395	0.4691780821917808	0.1771019677996422
0.6282722513089005	0.9993858751279426	1.0
0.006980802792321117	1.0	1.0
0.8464223385689355	0.6133261974846134	0.5314465408805031
0.9895287958115183	0.9859597512870228	1.0
0.9616055846422339	0.6645040794259314	0.8739495798319328
0.9860383944153578	0.8304904051172708	0.7591036414565826
0.9703315881326352	0.7031356842825046	0.8543417366946778
0.6910994764397905	0.9891072348568485	1.0
0.8691099476439791	0.8398094459014027	0.957983193277311
0.4956369982547993	1.0	1.0
0.9895287958115183	0.5664246048697138	0.7675070028011205
1.0	0.25360469127285273	0.4465811965811966
0.5479930191972077	0.9185059422750425	0.9486301369863014
0.68760907504363	0.6240419524001614	0.7715877437325905
0.9616055846422339	0.8428361035135704	0.9190371991247265
1.0	0.49855699855699853	0.925764192139738
0.9982547993019197	0.45947456679709336	0.6944444444444444
0.9144851657940664	0.827906976744186	0.7368421052631579
1.0	0.4468329901901417	0.7394957983193278
0.9965095986038395	0.9101454480158018	0.9971988795518207
1.0	0.5029365420426873	0.9935897435897436
1.0	0.4111118842193153	0.6816239316239316
1.0	0.48606458146659454	0.5747863247863247
0.9965095986038395	0.6156879312772849	0.6953405017921147
1.0	0.3594018761834555	0.7507002801120448
0.924956369982548	0.8673308862087048	0.9859943977591037
0.6352530541012217	0.9968384879725086	1.0
0.010471204188481676	1.0	1.0
0.62478184991274	0.9998766498088072	1.0
0.2931937172774869	0.9979205175600739	0.975609756097561
1.0	0.5487306866501074	1.0
0.6230366492146597	0.994349832882381	0.978978978978979
0.038394415357766144	0.9481865284974094	1.0
0.9808027923211169	0.6467233803870244	0.888646288209607
1.0	0.7365554385680733	0.9912663755458515
0.9982547993019197	0.5983756008619261	0.8910714285714286
0.6945898778359512	0.9951397326852977	0.9797979797979798
0.525305410122164	0.9724454649827784	0.9796610169491525
0.9214659685863874	0.9993285748558529	1.0
1.0	0.30528946272386503	0.45726495726495725
1.0	0.32988760357699565	0.8095238095238095
1.0	0.7315508700622381	0.9971988795518207
1.0	0.3881035232709874	0.9411764705882353
0.34904013961605584	0.9492682926829268	0.9631578947368421
0.020942408376963352	0.9523809523809523	1.0
0.6300174520069808	0.9819558921808866	0.9941860465116279
0.5654450261780105	1.0	1.0
0.956369982547993	0.3426791277258567	0.27635327635327633
1.0	0.7797062750333779	1.0
0.518324607329843	0.9993519118600129	1.0
0.8411867364746946	0.8863416209234743	0.8948863636363636
0.9982547993019197	0.9649649902509493	1.0
0.9895287958115183	0.3952145214521452	0.8141025641025641
1.0	0.29075975359342915	0.6666666666666666
1.0	0.831166453292518	0.9914529914529915
1.0	0.3230538423070512	0.6852589641434262
0.6928446771378709	0.906952098346757	0.9943977591036415
1.0	0.3969842714155726	0.8851540616246498
1.0	0.47043528004576424	0.9551820728291317
1.0	0.9667471206882805	1.0
0.6579406631762653	0.9983868408525943	1.0
0.9982547993019197	0.2531261164701679	0.45633187772925765
1.0	0.472411136051459	0.988795518207283
1.0	0.737113218096813	0.9912663755458515
0.9808027923211169	0.47563395810363834	0.6681318681318681
0.9685863874345549	0.46679965802222856	0.44988864142538976
0.5619546247818499	0.9955382041271612	0.984472049689441
0.9982547993019197	0.7757801695628646	0.9035714285714286
1.0	0.821295134181884	1.0
1.0	0.844676403833659	1.0
1.0	0.44573117575040616	0.5363247863247863
0.9930191972076788	0.5656544502617801	0.44537815126050423
0.9825479930191972	0.9581102212955503	1.0
1.0	0.5915718538997289	0.7910714285714285
1.0	0.8462368793270304	1.0
1.0	0.5612773196257534	0.9847161572052402
0.9616055846422339	0.8863654634616931	0.9719887955182073
1.0	0.9283972548911744	1.0
1.0	0.6134045653229723	0.938375350140056
0.12390924956369982	0.9954022988505747	0.9571428571428572
1.0	0.9545082559091128	1.0
0.26352530541012215	0.9892857142857143	0.9731543624161074
1.0	0.2701969365426696	0.4126637554585153
1.0	0.49585090463882464	0.954183266932271
0.006980802792321117	1.0	1.0
1.0	0.6512236129273304	0.99800796812749
1.0	0.4991172439166104	0.9495798319327731
1.0	0.340625	0.41832669322709165
0.9738219895287958	0.4571649584219687	0.4172794117647059
1.0	0.5076439790575916	0.7905982905982906
0.5619546247818499	0.9926280869885735	1.0
0.9982547993019197	0.4096109839816934	0.9439775910364145
0.8534031413612565	0.701766304347826	0.606508875739645
0.9790575916230366	0.7429927667269439	0.8403361344537815
1.0	0.3190467898808487	1.0
0.7958115183246073	0.9666334330342307	1.0
1.0	0.647820013234321	0.988795518207283
0.8551483420593369	0.9527169334456613	0.9846491228070176
1.0	0.6831108266276518	1.0
1.0	0.30564875042793566	1.0
0.6910994764397905	0.9118858083996706	0.9481268011527377
0.9912739965095986	0.5424007302601552	0.651685393258427
0.8534031413612565	0.9642324888226528	0.9469026548672567
0.9860383944153578	0.4675885911840968	0.3363309352517986
0.9633507853403142	0.9953486821771198	1.0
0.9982547993019197	0.884466797871565	0.9131652661064426
